"Continente";"País de Residência Permanente";"Unidade da Federação";"Mês";"Chegadas"
"América Central e Caribe";"Guatemala";"Rio Grande do Norte";"Outubro";"0"
"América Central e Caribe";"Guatemala";"Rio Grande do Norte";"Novembro";"0"
"América Central e Caribe";"Guatemala";"Rio Grande do Norte";"Dezembro";"0"
"América Central e Caribe";"Guatemala";"Rio Grande do Sul";"Janeiro";"4"
"América Central e Caribe";"Guatemala";"Rio Grande do Sul";"Fevereiro";"15"
"América Central e Caribe";"Guatemala";"Rio Grande do Sul";"Março";"34"
"América Central e Caribe";"Guatemala";"Rio Grande do Sul";"Abril";"13"
"América Central e Caribe";"Guatemala";"Rio Grande do Sul";"Maio";"15"
"América Central e Caribe";"Guatemala";"Rio Grande do Sul";"Junho";"100"
"América Central e Caribe";"Guatemala";"Rio Grande do Sul";"Julho";"21"
"América Central e Caribe";"Guatemala";"Rio Grande do Sul";"Agosto";"64"
"América Central e Caribe";"Guatemala";"Rio Grande do Sul";"Setembro";"26"
"América Central e Caribe";"Guatemala";"Rio Grande do Sul";"Outubro";"20"
"América Central e Caribe";"Guatemala";"Rio Grande do Sul";"Novembro";"18"
"América Central e Caribe";"Guatemala";"Rio Grande do Sul";"Dezembro";"40"
"América Central e Caribe";"Guatemala";"Roraima";"Janeiro";"1"
"América Central e Caribe";"Guatemala";"Roraima";"Fevereiro";"0"
"América Central e Caribe";"Guatemala";"Roraima";"Março";"1"
"América Central e Caribe";"Guatemala";"Roraima";"Abril";"0"
"América Central e Caribe";"Guatemala";"Roraima";"Maio";"4"
"América Central e Caribe";"Guatemala";"Roraima";"Junho";"1"
"América Central e Caribe";"Guatemala";"Roraima";"Julho";"0"
"América Central e Caribe";"Guatemala";"Roraima";"Agosto";"0"
"América Central e Caribe";"Guatemala";"Roraima";"Setembro";"1"
"América Central e Caribe";"Guatemala";"Roraima";"Outubro";"1"
"América Central e Caribe";"Guatemala";"Roraima";"Novembro";"0"
"América Central e Caribe";"Guatemala";"Roraima";"Dezembro";"0"
"América Central e Caribe";"Guatemala";"Santa Catarina";"Janeiro";"1"
"América Central e Caribe";"Guatemala";"Santa Catarina";"Fevereiro";"1"
"América Central e Caribe";"Guatemala";"Santa Catarina";"Março";"0"
"América Central e Caribe";"Guatemala";"Santa Catarina";"Abril";"0"
"América Central e Caribe";"Guatemala";"Santa Catarina";"Maio";"0"
"América Central e Caribe";"Guatemala";"Santa Catarina";"Junho";"0"
"América Central e Caribe";"Guatemala";"Santa Catarina";"Julho";"0"
"América Central e Caribe";"Guatemala";"Santa Catarina";"Agosto";"0"
"América Central e Caribe";"Guatemala";"Santa Catarina";"Setembro";"0"
"América Central e Caribe";"Guatemala";"Santa Catarina";"Outubro";"0"
"América Central e Caribe";"Guatemala";"Santa Catarina";"Novembro";"0"
"América Central e Caribe";"Guatemala";"Santa Catarina";"Dezembro";"0"
"América Central e Caribe";"Guatemala";"São Paulo";"Janeiro";"85"
"América Central e Caribe";"Guatemala";"São Paulo";"Fevereiro";"207"
"América Central e Caribe";"Guatemala";"São Paulo";"Março";"134"
"América Central e Caribe";"Guatemala";"São Paulo";"Abril";"215"
"América Central e Caribe";"Guatemala";"São Paulo";"Maio";"255"
"América Central e Caribe";"Guatemala";"São Paulo";"Junho";"854"
"América Central e Caribe";"Guatemala";"São Paulo";"Julho";"443"
"América Central e Caribe";"Guatemala";"São Paulo";"Agosto";"271"
"América Central e Caribe";"Guatemala";"São Paulo";"Setembro";"241"
"América Central e Caribe";"Guatemala";"São Paulo";"Outubro";"259"
"América Central e Caribe";"Guatemala";"São Paulo";"Novembro";"288"
"América Central e Caribe";"Guatemala";"São Paulo";"Dezembro";"284"
"América Central e Caribe";"Guatemala";"Outras Unidades da Federação";"Janeiro";"0"
"América Central e Caribe";"Guatemala";"Outras Unidades da Federação";"Fevereiro";"0"
"América Central e Caribe";"Guatemala";"Outras Unidades da Federação";"Março";"0"
"América Central e Caribe";"Guatemala";"Outras Unidades da Federação";"Abril";"0"
"América Central e Caribe";"Guatemala";"Outras Unidades da Federação";"Maio";"0"
"América Central e Caribe";"Guatemala";"Outras Unidades da Federação";"Junho";"2"
"América Central e Caribe";"Guatemala";"Outras Unidades da Federação";"Julho";"0"
"América Central e Caribe";"Guatemala";"Outras Unidades da Federação";"Agosto";"0"
"América Central e Caribe";"Guatemala";"Outras Unidades da Federação";"Setembro";"1"
"América Central e Caribe";"Guatemala";"Outras Unidades da Federação";"Outubro";"0"
"América Central e Caribe";"Guatemala";"Outras Unidades da Federação";"Novembro";"1"
"América Central e Caribe";"Guatemala";"Outras Unidades da Federação";"Dezembro";"0"
"América Central e Caribe";"Panamá";"Acre";"Janeiro";"0"
"América Central e Caribe";"Panamá";"Acre";"Fevereiro";"0"
"América Central e Caribe";"Panamá";"Acre";"Março";"0"
"América Central e Caribe";"Panamá";"Acre";"Abril";"1"
"América Central e Caribe";"Panamá";"Acre";"Maio";"1"
"América Central e Caribe";"Panamá";"Acre";"Junho";"0"
"América Central e Caribe";"Panamá";"Acre";"Julho";"0"
"América Central e Caribe";"Panamá";"Acre";"Agosto";"1"
"América Central e Caribe";"Panamá";"Acre";"Setembro";"0"
"América Central e Caribe";"Panamá";"Acre";"Outubro";"0"
"América Central e Caribe";"Panamá";"Acre";"Novembro";"0"
"América Central e Caribe";"Panamá";"Acre";"Dezembro";"0"
"América Central e Caribe";"Panamá";"Amapá";"Janeiro";"0"
"América Central e Caribe";"Panamá";"Amapá";"Fevereiro";"0"
"América Central e Caribe";"Panamá";"Amapá";"Março";"0"
"América Central e Caribe";"Panamá";"Amapá";"Abril";"0"
"América Central e Caribe";"Panamá";"Amapá";"Maio";"0"
"América Central e Caribe";"Panamá";"Amapá";"Junho";"0"
"América Central e Caribe";"Panamá";"Amapá";"Julho";"0"
"América Central e Caribe";"Panamá";"Amapá";"Agosto";"0"
"América Central e Caribe";"Panamá";"Amapá";"Setembro";"0"
"América Central e Caribe";"Panamá";"Amapá";"Outubro";"0"
"América Central e Caribe";"Panamá";"Amapá";"Novembro";"0"
"América Central e Caribe";"Panamá";"Amapá";"Dezembro";"0"
"América Central e Caribe";"Panamá";"Amazonas";"Janeiro";"3"
"América Central e Caribe";"Panamá";"Amazonas";"Fevereiro";"5"
"América Central e Caribe";"Panamá";"Amazonas";"Março";"8"
"América Central e Caribe";"Panamá";"Amazonas";"Abril";"13"
"América Central e Caribe";"Panamá";"Amazonas";"Maio";"15"
"América Central e Caribe";"Panamá";"Amazonas";"Junho";"54"
"América Central e Caribe";"Panamá";"Amazonas";"Julho";"25"
"América Central e Caribe";"Panamá";"Amazonas";"Agosto";"10"
"América Central e Caribe";"Panamá";"Amazonas";"Setembro";"16"
"América Central e Caribe";"Panamá";"Amazonas";"Outubro";"12"
"América Central e Caribe";"Panamá";"Amazonas";"Novembro";"10"
"América Central e Caribe";"Panamá";"Amazonas";"Dezembro";"33"
"América Central e Caribe";"Panamá";"Bahia";"Janeiro";"0"
"América Central e Caribe";"Panamá";"Bahia";"Fevereiro";"0"
"América Central e Caribe";"Panamá";"Bahia";"Março";"0"
"América Central e Caribe";"Panamá";"Bahia";"Abril";"0"
"América Central e Caribe";"Panamá";"Bahia";"Maio";"0"
"América Central e Caribe";"Panamá";"Bahia";"Junho";"0"
"América Central e Caribe";"Panamá";"Bahia";"Julho";"0"
"América Central e Caribe";"Panamá";"Bahia";"Agosto";"0"
"América Central e Caribe";"Panamá";"Bahia";"Setembro";"0"
"América Central e Caribe";"Panamá";"Bahia";"Outubro";"0"
"América Central e Caribe";"Panamá";"Bahia";"Novembro";"0"
"América Central e Caribe";"Panamá";"Bahia";"Dezembro";"0"
"América Central e Caribe";"Panamá";"Ceará";"Janeiro";"0"
"América Central e Caribe";"Panamá";"Ceará";"Fevereiro";"0"
"América Central e Caribe";"Panamá";"Ceará";"Março";"0"
"América Central e Caribe";"Panamá";"Ceará";"Abril";"0"
"América Central e Caribe";"Panamá";"Ceará";"Maio";"0"
"América Central e Caribe";"Panamá";"Ceará";"Junho";"0"
"América Central e Caribe";"Panamá";"Ceará";"Julho";"0"
"América Central e Caribe";"Panamá";"Ceará";"Agosto";"0"
"América Central e Caribe";"Panamá";"Ceará";"Setembro";"0"
"América Central e Caribe";"Panamá";"Ceará";"Outubro";"0"
"América Central e Caribe";"Panamá";"Ceará";"Novembro";"0"
"América Central e Caribe";"Panamá";"Ceará";"Dezembro";"0"
"América Central e Caribe";"Panamá";"Distrito Federal";"Janeiro";"11"
"América Central e Caribe";"Panamá";"Distrito Federal";"Fevereiro";"11"
"América Central e Caribe";"Panamá";"Distrito Federal";"Março";"16"
"América Central e Caribe";"Panamá";"Distrito Federal";"Abril";"20"
"América Central e Caribe";"Panamá";"Distrito Federal";"Maio";"24"
"América Central e Caribe";"Panamá";"Distrito Federal";"Junho";"332"
"América Central e Caribe";"Panamá";"Distrito Federal";"Julho";"68"
"América Central e Caribe";"Panamá";"Distrito Federal";"Agosto";"22"
"América Central e Caribe";"Panamá";"Distrito Federal";"Setembro";"19"
"América Central e Caribe";"Panamá";"Distrito Federal";"Outubro";"21"
"América Central e Caribe";"Panamá";"Distrito Federal";"Novembro";"35"
"América Central e Caribe";"Panamá";"Distrito Federal";"Dezembro";"112"
"América Central e Caribe";"Panamá";"Mato Grosso do Sul";"Janeiro";"0"
"América Central e Caribe";"Panamá";"Mato Grosso do Sul";"Fevereiro";"0"
"América Central e Caribe";"Panamá";"Mato Grosso do Sul";"Março";"0"
"América Central e Caribe";"Panamá";"Mato Grosso do Sul";"Abril";"0"
"América Central e Caribe";"Panamá";"Mato Grosso do Sul";"Maio";"0"
"América Central e Caribe";"Panamá";"Mato Grosso do Sul";"Junho";"0"
"América Central e Caribe";"Panamá";"Mato Grosso do Sul";"Julho";"0"
"América Central e Caribe";"Panamá";"Mato Grosso do Sul";"Agosto";"0"
"América Central e Caribe";"Panamá";"Mato Grosso do Sul";"Setembro";"0"
"América Central e Caribe";"Panamá";"Mato Grosso do Sul";"Outubro";"0"
"América Central e Caribe";"Panamá";"Mato Grosso do Sul";"Novembro";"0"
"América Central e Caribe";"Panamá";"Mato Grosso do Sul";"Dezembro";"0"
"América Central e Caribe";"Panamá";"Minas Gerais";"Janeiro";"10"
"América Central e Caribe";"Panamá";"Minas Gerais";"Fevereiro";"7"
"América Central e Caribe";"Panamá";"Minas Gerais";"Março";"25"
"América Central e Caribe";"Panamá";"Minas Gerais";"Abril";"0"
"América Central e Caribe";"Panamá";"Minas Gerais";"Maio";"14"
"América Central e Caribe";"Panamá";"Minas Gerais";"Junho";"123"
"América Central e Caribe";"Panamá";"Minas Gerais";"Julho";"56"
"América Central e Caribe";"Panamá";"Minas Gerais";"Agosto";"16"
"América Central e Caribe";"Panamá";"Minas Gerais";"Setembro";"6"
"América Central e Caribe";"Panamá";"Minas Gerais";"Outubro";"17"
"América Central e Caribe";"Panamá";"Minas Gerais";"Novembro";"30"
"América Central e Caribe";"Panamá";"Minas Gerais";"Dezembro";"60"
"América Central e Caribe";"Panamá";"Pará";"Janeiro";"0"
"América Central e Caribe";"Panamá";"Pará";"Fevereiro";"0"
"América Central e Caribe";"Panamá";"Pará";"Março";"0"
"América Central e Caribe";"Panamá";"Pará";"Abril";"0"
"América Central e Caribe";"Panamá";"Pará";"Maio";"0"
"América Central e Caribe";"Panamá";"Pará";"Junho";"0"
"América Central e Caribe";"Panamá";"Pará";"Julho";"0"
"América Central e Caribe";"Panamá";"Pará";"Agosto";"0"
"América Central e Caribe";"Panamá";"Pará";"Setembro";"0"
"América Central e Caribe";"Panamá";"Pará";"Outubro";"0"
"América Central e Caribe";"Panamá";"Pará";"Novembro";"0"
"América Central e Caribe";"Panamá";"Pará";"Dezembro";"0"
"América Central e Caribe";"Panamá";"Paraná";"Janeiro";"34"
"América Central e Caribe";"Panamá";"Paraná";"Fevereiro";"14"
"América Central e Caribe";"Panamá";"Paraná";"Março";"16"
"América Central e Caribe";"Panamá";"Paraná";"Abril";"10"
"América Central e Caribe";"Panamá";"Paraná";"Maio";"44"
"América Central e Caribe";"Panamá";"Paraná";"Junho";"16"
"América Central e Caribe";"Panamá";"Paraná";"Julho";"13"
"América Central e Caribe";"Panamá";"Paraná";"Agosto";"31"
"América Central e Caribe";"Panamá";"Paraná";"Setembro";"28"
"América Central e Caribe";"Panamá";"Paraná";"Outubro";"17"
"América Central e Caribe";"Panamá";"Paraná";"Novembro";"59"
"América Central e Caribe";"Panamá";"Paraná";"Dezembro";"66"
"América Central e Caribe";"Panamá";"Pernambuco";"Janeiro";"10"
"América Central e Caribe";"Panamá";"Pernambuco";"Fevereiro";"10"
"América Central e Caribe";"Panamá";"Pernambuco";"Março";"16"
"América Central e Caribe";"Panamá";"Pernambuco";"Abril";"33"
"América Central e Caribe";"Panamá";"Pernambuco";"Maio";"16"
"América Central e Caribe";"Panamá";"Pernambuco";"Junho";"104"
"América Central e Caribe";"Panamá";"Pernambuco";"Julho";"19"
"América Central e Caribe";"Panamá";"Pernambuco";"Agosto";"18"
"América Central e Caribe";"Panamá";"Pernambuco";"Setembro";"6"
"América Central e Caribe";"Panamá";"Pernambuco";"Outubro";"15"
"América Central e Caribe";"Panamá";"Pernambuco";"Novembro";"21"
"América Central e Caribe";"Panamá";"Pernambuco";"Dezembro";"84"
"América Central e Caribe";"Panamá";"Rio de Janeiro";"Janeiro";"188"
"América Central e Caribe";"Panamá";"Rio de Janeiro";"Fevereiro";"166"
"América Central e Caribe";"Panamá";"Rio de Janeiro";"Março";"98"
"América Central e Caribe";"Panamá";"Rio de Janeiro";"Abril";"138"
"América Central e Caribe";"Panamá";"Rio de Janeiro";"Maio";"172"
"América Central e Caribe";"Panamá";"Rio de Janeiro";"Junho";"515"
"América Central e Caribe";"Panamá";"Rio de Janeiro";"Julho";"422"
"América Central e Caribe";"Panamá";"Rio de Janeiro";"Agosto";"133"
"América Central e Caribe";"Panamá";"Rio de Janeiro";"Setembro";"163"
"América Central e Caribe";"Panamá";"Rio de Janeiro";"Outubro";"175"
"América Central e Caribe";"Panamá";"Rio de Janeiro";"Novembro";"266"
"América Central e Caribe";"Panamá";"Rio de Janeiro";"Dezembro";"468"
"América Central e Caribe";"Panamá";"Rio Grande do Norte";"Janeiro";"0"
"América Central e Caribe";"Panamá";"Rio Grande do Norte";"Fevereiro";"0"
"América Central e Caribe";"Panamá";"Rio Grande do Norte";"Março";"0"
"América Central e Caribe";"Panamá";"Rio Grande do Norte";"Abril";"0"
"América Central e Caribe";"Panamá";"Rio Grande do Norte";"Maio";"0"
"América Central e Caribe";"Panamá";"Rio Grande do Norte";"Junho";"0"
"América Central e Caribe";"Panamá";"Rio Grande do Norte";"Julho";"0"
"América Central e Caribe";"Panamá";"Rio Grande do Norte";"Agosto";"0"
"América Central e Caribe";"Panamá";"Rio Grande do Norte";"Setembro";"0"
"América Central e Caribe";"Panamá";"Rio Grande do Norte";"Outubro";"0"
"América Central e Caribe";"Panamá";"Rio Grande do Norte";"Novembro";"0"
"América Central e Caribe";"Panamá";"Rio Grande do Norte";"Dezembro";"0"
"América Central e Caribe";"Panamá";"Rio Grande do Sul";"Janeiro";"44"
"América Central e Caribe";"Panamá";"Rio Grande do Sul";"Fevereiro";"10"
"América Central e Caribe";"Panamá";"Rio Grande do Sul";"Março";"36"
"América Central e Caribe";"Panamá";"Rio Grande do Sul";"Abril";"35"
"América Central e Caribe";"Panamá";"Rio Grande do Sul";"Maio";"49"
"América Central e Caribe";"Panamá";"Rio Grande do Sul";"Junho";"229"
"América Central e Caribe";"Panamá";"Rio Grande do Sul";"Julho";"38"
"América Central e Caribe";"Panamá";"Rio Grande do Sul";"Agosto";"38"
"América Central e Caribe";"Panamá";"Rio Grande do Sul";"Setembro";"50"
"América Central e Caribe";"Panamá";"Rio Grande do Sul";"Outubro";"72"
"América Central e Caribe";"Panamá";"Rio Grande do Sul";"Novembro";"66"
"América Central e Caribe";"Panamá";"Rio Grande do Sul";"Dezembro";"118"
"América Central e Caribe";"Panamá";"Roraima";"Janeiro";"1"
"América Central e Caribe";"Panamá";"Roraima";"Fevereiro";"1"
"América Central e Caribe";"Panamá";"Roraima";"Março";"0"
"América Central e Caribe";"Panamá";"Roraima";"Abril";"0"
"América Central e Caribe";"Panamá";"Roraima";"Maio";"1"
"América Central e Caribe";"Panamá";"Roraima";"Junho";"0"
"América Central e Caribe";"Panamá";"Roraima";"Julho";"0"
"América Central e Caribe";"Panamá";"Roraima";"Agosto";"0"
"América Central e Caribe";"Panamá";"Roraima";"Setembro";"0"
"América Central e Caribe";"Panamá";"Roraima";"Outubro";"0"
"América Central e Caribe";"Panamá";"Roraima";"Novembro";"1"
"América Central e Caribe";"Panamá";"Roraima";"Dezembro";"1"
"América Central e Caribe";"Panamá";"Santa Catarina";"Janeiro";"0"
"América Central e Caribe";"Panamá";"Santa Catarina";"Fevereiro";"0"
"América Central e Caribe";"Panamá";"Santa Catarina";"Março";"0"
"América Central e Caribe";"Panamá";"Santa Catarina";"Abril";"0"
"América Central e Caribe";"Panamá";"Santa Catarina";"Maio";"0"
"América Central e Caribe";"Panamá";"Santa Catarina";"Junho";"0"
"América Central e Caribe";"Panamá";"Santa Catarina";"Julho";"0"
"América Central e Caribe";"Panamá";"Santa Catarina";"Agosto";"0"
"América Central e Caribe";"Panamá";"Santa Catarina";"Setembro";"0"
"América Central e Caribe";"Panamá";"Santa Catarina";"Outubro";"0"
"América Central e Caribe";"Panamá";"Santa Catarina";"Novembro";"0"
"América Central e Caribe";"Panamá";"Santa Catarina";"Dezembro";"0"
"América Central e Caribe";"Panamá";"São Paulo";"Janeiro";"194"
"América Central e Caribe";"Panamá";"São Paulo";"Fevereiro";"205"
"América Central e Caribe";"Panamá";"São Paulo";"Março";"202"
"América Central e Caribe";"Panamá";"São Paulo";"Abril";"293"
"América Central e Caribe";"Panamá";"São Paulo";"Maio";"309"
"América Central e Caribe";"Panamá";"São Paulo";"Junho";"813"
"América Central e Caribe";"Panamá";"São Paulo";"Julho";"341"
"América Central e Caribe";"Panamá";"São Paulo";"Agosto";"328"
"América Central e Caribe";"Panamá";"São Paulo";"Setembro";"316"
"América Central e Caribe";"Panamá";"São Paulo";"Outubro";"309"
"América Central e Caribe";"Panamá";"São Paulo";"Novembro";"313"
"América Central e Caribe";"Panamá";"São Paulo";"Dezembro";"526"
"América Central e Caribe";"Panamá";"Outras Unidades da Federação";"Janeiro";"0"
"América Central e Caribe";"Panamá";"Outras Unidades da Federação";"Fevereiro";"0"
"América Central e Caribe";"Panamá";"Outras Unidades da Federação";"Março";"0"
"América Central e Caribe";"Panamá";"Outras Unidades da Federação";"Abril";"0"
"América Central e Caribe";"Panamá";"Outras Unidades da Federação";"Maio";"0"
"América Central e Caribe";"Panamá";"Outras Unidades da Federação";"Junho";"0"
"América Central e Caribe";"Panamá";"Outras Unidades da Federação";"Julho";"0"
"América Central e Caribe";"Panamá";"Outras Unidades da Federação";"Agosto";"0"
